conference,unique_id,institutions
neurips,4981,"['Tsinghua University', 'Carnegie Mellon']"
neurips,4993,['University of Texas at Austin']
neurips,5050,['University of Texas at Austin']
neurips,5120,"['Arizona State University', 'NASA']"
neurips,5068,['Duke University']
neurips,5045,['Columbia University']
neurips,5143,"['Oregon State University', 'Tufts University']"
neurips,4975,"['Queensland University of Technology', 'University of Alberta', 'UC Berkeley']"
neurips,5044,['University College London']
neurips,5128,"['University of Toronto', 'Massachusetts Institute of Technology']"
neurips,5079,['Max Planck Society']
neurips,5134,['Ohio State University']
neurips,5207,['Google']
neurips,5169,['Max Planck Society']
neurips,5075,"['Cornell', 'Rutgers University']"
neurips,4979,['Chinese Academy of Sciences']
neurips,5095,['SUNY Buffalo']
neurips,4884,"['Carnegie Mellon', 'Ohio State University', 'University of Texas at Austin']"
neurips,5180,['UC San Diego']
neurips,5177,['Technical University Darmstadt']
neurips,5187,['Georgia Institute of Technology']
neurips,5117,['UC Berkeley']
neurips,5004,['Ghent University']
neurips,5014,['UC San Diego']
neurips,5058,['Imperial College London']
neurips,5136,"['Carnegie Mellon', 'Ohio State University', 'University of Wisconsin-Madison']"
neurips,4984,['Carnegie Mellon']
neurips,4992,['University of Texas at Austin']
neurips,4955,"['INRIA', 'Rutgers University', 'Stanford University']"
neurips,4997,"['Harvard University', 'Rensselaer Polytechnic Institute']"
neurips,5043,['Massachusetts Institute of Technology']
neurips,5148,"['University of Michigan', 'Google']"
neurips,5012,"['Pennsylvania State University', 'Stanford University', 'Microsoft']"
neurips,4989,"['UC Berkeley', 'University of Washington']"
neurips,4951,"['University of Bonn', 'Carnegie Mellon']"
neurips,4896,"['New York University', 'Google']"
neurips,4879,"['University of Toronto', 'Massachusetts Institute of Technology']"
neurips,4887,"['UC San Diego', 'University of Colorado']"
neurips,5071,"['CNRS', 'Google']"
neurips,5041,"['University of Texas at Austin', 'Microsoft']"
neurips,5061,['Duke University']
neurips,4878,['UC Irvine']
neurips,5017,"['University of Toronto', 'Technion', 'Toyota']"
neurips,4939,"['UC Berkeley', 'Google']"
neurips,5176,"['Hebrew University', 'Columbia University']"
neurips,4977,"['Carnegie Mellon', 'Princeton University']"
neurips,4918,['McGill University']
neurips,4861,"['University of California, Los Angeles']"
neurips,5020,['University of Toronto']
neurips,5035,"['University of Texas at Austin', 'Microsoft']"
neurips,4990,"['Stanford University', 'University of Wisconsin-Madison']"
neurips,4888,['Max Planck Society']
neurips,4907,"['Indian Institute of Science', 'ERNET']"
neurips,4886,['University of Michigan']
neurips,4932,['Stanford University']
neurips,5100,['UC San Diego']
neurips,5208,['University of Illinois at Urbana-Champaign']
neurips,5181,['UC San Diego']
neurips,5077,['University College London']
neurips,5067,"['Tsinghua University', 'UC Irvine']"
neurips,4867,"['Australian National University', 'University of Alberta']"
neurips,5113,['IBM']
neurips,5185,['Stanford University']
neurips,4930,['Stanford University']
neurips,4972,['Stanford University']
neurips,5182,['McGill University']
neurips,4929,"['University of Edinburgh', 'Stanford University']"
neurips,4966,"['Massachusetts Institute of Technology', 'Stanford University']"
neurips,5206,['Massachusetts Institute of Technology']
neurips,5147,['University of Pennsylvania']
neurips,5103,['Toyota']
neurips,5032,['University of Toronto']
neurips,4991,['Massachusetts Institute of Technology']
neurips,4883,"['University College London', 'University of Oxford']"
neurips,5021,['Google']
neurips,5099,['University of Wisconsin-Madison']
neurips,5157,"['Huawei', 'Columbia University']"
neurips,4877,['University College London']
neurips,4857,"['Max Planck Society', 'Georgia Institute of Technology']"
neurips,5085,"['Uppsala University', 'Link¨oping University', 'University of Cambridge']"
neurips,4923,['University of Texas at Austin']
neurips,5132,['UC San Diego']
neurips,5056,['Columbia University']
neurips,4858,['Columbia University']
neurips,5203,['University of Pennsylvania']
neurips,4860,['Saarland University']
neurips,5070,"['University College London', 'Microsoft']"
neurips,5080,['Georgia Institute of Technology']
neurips,5677,"['UC Berkeley', 'Microsoft']"
neurips,5941,['Australian National University']
neurips,6019,[]
neurips,6035,['Massachusetts Institute of Technology']
neurips,5978,['University of Edinburgh']
neurips,5714,"['Johns Hopkins University', 'Princeton University']"
neurips,5937,"['New York University', 'Microsoft']"
neurips,5802,['UC Irvine']
neurips,5776,['Seoul National University']
neurips,5814,['UC Berkeley']
neurips,5638,['Microsoft']
neurips,5971,"['University of Geneva', 'Expedia']"
neurips,5830,['University of Chicago']
neurips,6002,"['Caltech', 'Stanford University']"
neurips,5780,['Massachusetts Institute of Technology']
neurips,5766,"['Stanford University', 'University of Pennsylvania']"
neurips,5790,"['Max Planck Society', 'University College London']"
neurips,5973,"['University College London', 'Google']"
neurips,5864,['Toyota']
neurips,5681,['EPFL']
neurips,5753,['Max Planck Society']
neurips,5857,['Facebook']
neurips,5848,['Massachusetts Institute of Technology']
neurips,6032,['University of Alberta']
neurips,5719,"['York University', 'New York University', 'Stanford University', 'UC Berkeley']"
neurips,5768,['Stanford University']
neurips,5778,['Chinese Academy of Sciences']
neurips,5912,"['CNRS', 'University of Geneva']"
neurips,5972,['UC Merced']
neurips,5633,"['University of Tubingen', 'Max Planck Society', 'Baylor College of Medicine']"
neurips,5747,"['CNRS', 'INRIA']"
neurips,5876,['Massachusetts Institute of Technology']
neurips,5781,"['Massachusetts Institute of Technology', 'University of Maryland']"
neurips,5710,['University of Toronto']
neurips,6023,"['University of Amsterdam', 'University of Oxford']"
neurips,5996,['Carnegie Mellon']
neurips,5742,"['Saarland University', 'Max Planck Society']"
neurips,5807,"['Carnegie Mellon', 'Duke University', 'University of Massachusetts Amherst', 'University of Texas at Austin', 'Adobe']"
neurips,5998,"['UC Berkeley', 'University of Texas at Austin']"
neurips,5930,"['Tsinghua University', 'Microsoft']"
neurips,5791,['University of Adelaide']
neurips,5952,['TU Graz']
neurips,5728,"['Peking University', 'Shanghai Jiaotong University']"
neurips,5905,[]
neurips,5911,"['Carnegie Mellon', 'Harvard University', 'Microsoft']"
neurips,6011,['Rensselaer Polytechnic Institute']
neurips,5829,[]
neurips,5644,"['University of Toronto', 'Tsinghua University']"
neurips,6008,['University of Illinois at Urbana-Champaign']
neurips,5787,"['INRIA', 'Higher School of Economics', 'Skolkovo Institute of Science and Technology', 'Russian Academy of Sciences']"
neurips,5986,['Duke University']
neurips,5855,"['Dartmouth College', 'Princeton University']"
neurips,5879,"['Rutgers University', 'UC San Diego']"
neurips,5734,['University of Georgia']
neurips,5702,['Stanford University']
neurips,5925,['INRIA']
neurips,5654,"['Stanford University', 'Google']"
neurips,5671,['INRIA']
neurips,6021,['Georgia Institute of Technology']
neurips,5892,"['York University', 'INRIA', 'New York University']"
neurips,5836,"['New York University', 'Google']"
neurips,5992,['UC Santa Barbara']
neurips,5733,"['Johns Hopkins University', 'Princeton University']"
neurips,5758,"['Columbia University', 'Princeton University']"
neurips,5847,"['University of Montreal', 'Jacobs University Bremen', 'Massachusetts Institute of Technology']"
neurips,5771,"['University of Texas at Austin', 'IBM']"
neurips,5994,"['University of Paderborn', 'Technion', 'Poznan University of Technology']"
neurips,5903,"['University of Paderborn', 'Technion']"
neurips,5977,"['TU Dresden', 'Skolkovo Institute of Science and Technology']"
neurips,6003,"['Aalto University', 'University of Helsinki']"
neurips,5896,['University of Wisconsin-Madison']
neurips,5788,"['Ecole Normale Superieure', 'CNRS']"
neurips,5782,"['York University', 'New York University']"
neurips,5662,"['University of North Carolina', 'University of North Carolina at Chapel Hill']"
neurips,5721,"['INRIA', 'Google']"
neurips,5906,['Princeton University']
neurips,5761,"['New York University', 'Facebook']"
neurips,5709,"['University of Tokyo', 'National Institute of Informatics']"
neurips,5988,['UC San Diego']
neurips,6001,['University of Technology Sydney']
neurips,6010,['Microsoft']
neurips,5969,"['I.I.T. Delhi', 'Microsoft']"
neurips,5743,['Stanford University']
neurips,5873,['Johns Hopkins University']
neurips,5707,['National University of Singapore']
neurips,5901,"['UC Berkeley', 'University of Texas at Austin']"
neurips,5716,['UC Berkeley']
neurips,6025,"['Technion', 'Princeton University']"
neurips,5962,"['Princeton University', 'Stony Brook University']"
neurips,5955,"['Hong Kong University of Science and Technology', 'Hong Kong Observatory']"
neurips,5699,['CNRS']
neurips,5837,[]
neurips,5657,['University of Cambridge']
neurips,5867,['University of Bristol']
neurips,5927,"['University of Tokyo', 'National Institute of Informatics']"
neurips,5651,"['Aalto University', 'Nokia']"
neurips,5926,"['The University of Hong Kong', 'University of Edinburgh', 'Rutgers University']"
neurips,5907,['Australian National University']
neurips,5664,[]
neurips,5805,"['Yandex', 'University of London']"
neurips,5774,['SenseTime Group Ltd.']
neurips,5812,['Massachusetts Institute of Technology']
neurips,5849,"['Baidu', 'Rutgers University']"
neurips,5980,['IBM']
neurips,5634,['Tsinghua University']
neurips,5981,[]
neurips,5890,"['University College London', 'University of Bristol', 'University of Oxford']"
neurips,5931,"['University of Alberta', 'Technion']"
neurips,5785,['Massachusetts Institute of Technology']
neurips,5948,['Ecole Normale Superieure']
neurips,5944,"['Carnegie Mellon', 'UC Irvine']"
neurips,5991,['Carnegie Mellon']
neurips,6000,"['University of Michigan', 'University of Texas at Austin', 'Microsoft']"
neurips,5902,"['Indian Institute of Science', 'ERNET', 'Chalmers University', 'University of Rochester']"
neurips,5819,"['CNRS', 'INRIA']"
neurips,6027,"['Tsinghua University', 'Chinese University of Hong Kong']"
neurips,5789,[]
neurips,5999,['University of Texas at Austin']
neurips,5997,"['Cornell', 'Washington University in St. Louis']"
neurips,5878,"['Tsinghua University', 'University of Wisconsin-Madison']"
neurips,5920,"['Princeton University', 'Purdue University']"
neurips,5921,[]
neurips,5639,"['UC Merced', 'University of Michigan']"
neurips,5865,['University of Montreal']
neurips,5862,['IBM']
neurips,5820,[]
neurips,5784,"['Stanford University', 'NVIDIA']"
neurips,5740,['Pennsylvania State University']
neurips,5793,"['Columbia University', 'Princeton University']"
neurips,5749,"['University of Technology Sydney', 'University of Oxford', 'University of Warwick']"
neurips,5956,['Google']
neurips,6022,['University of Texas at Austin']
neurips,5898,"['Saarland University', 'Max Planck Society']"
neurips,5661,['Brown University']
neurips,5888,['UC Berkeley']
neurips,5750,['Stanford University']
neurips,5893,"['Columbia University', 'Massachusetts Institute of Technology']"
neurips,5951,"['New York University', 'Facebook']"
neurips,5934,['Microsoft']
neurips,5845,['University of Michigan']
neurips,5704,"['Ecole Normale Superieure', 'Universite Pierre et Marie Curie', 'CNRS', 'Institut de Physique Théorique']"
neurips,5833,['University of Illinois at Urbana-Champaign']
neurips,5838,['University of Michigan']
neurips,5736,"['Los Alamos National Lab', 'Korea Advanced Institute of Science and Technology']"
neurips,5985,"['University of Sydney', 'Qatar Computing Research Institute', 'University of Southampton', 'Adobe']"
neurips,6028,[]
neurips,5691,"['I.I.T. Delhi', 'University of Rochester']"
neurips,5816,['Stanford University']
neurips,5975,['Duke University']
neurips,5692,"['Purdue University', 'University of California, Los Angeles']"
neurips,5942,"['UC San Diego', 'Netflix']"
neurips,6033,"['University of Alberta', 'Imperial College London']"
neurips,5828,"['Pennsylvania State University', 'Microsoft']"
neurips,5779,['Virginia Tech']
neurips,5670,"['Hong Kong University of Science and Technology', 'Duke University']"
neurips,5735,['Massachusetts Institute of Technology']
neurips,5959,"['Nara Institute of Science and Technology', 'NTT']"
neurips,5665,['University of New South Wales']
neurips,5815,"['Cornell', 'Stanford University']"
neurips,5695,"['Dartmouth College', 'Massachusetts Institute of Technology', 'UC Irvine']"
neurips,5755,"['Massachusetts Institute of Technology', 'UC Berkeley']"
neurips,5722,"['University of Alberta', 'Adobe']"
neurips,6020,"['University of Alberta', 'Columbia University']"
neurips,5923,"['INRIA', 'Technion', 'Stanford University', 'UC Berkeley', 'Adobe']"
neurips,6034,['Technion']
neurips,5773,"['York University', 'New York University', 'Facebook']"
neurips,5858,['Pohang University of Science and Technology']
neurips,5870,['University of Montreal']
neurips,5682,"['Max Planck Society', 'ETH Zurich']"
neurips,6014,"['Technion', 'Stanford University', 'UC Berkeley']"
neurips,6031,['Stanford University']
neurips,6007,['Institute of Science and Technology Austria']
neurips,6013,"['Princeton University', 'University of Texas at Austin']"
